iter,t,j,argmax_state,max_prob
,211,2,1,0.606498
,211,3,1,0.60651785
,212,0,0,0.9502404
,212,1,2,1.0
,212,2,1,0.605917
,212,3,1,0.60635614
,213,0,2,1.0
,213,1,0,0.9416493
,213,2,1,0.5961624
,213,3,1,0.60587496
,214,0,0,0.8661869
,214,1,3,1.0
,214,2,0,0.61925405
,214,3,1,0.59531176
,215,0,1,0.5865689
,215,1,0,0.81545126
,215,2,3,1.0
,215,3,0,0.62185496
,216,0,1,0.674035
,216,1,0,0.6145232
,216,2,1,0.67648965
,216,3,3,1.0
,217,0,1,0.66826725
,217,1,2,1.0
,217,2,1,0.66793704
,217,3,0,0.75836164
,218,0,1,0.60929084
,218,1,0,0.950219
,218,2,1,0.59914315
,218,3,2,0.9999999
,219,0,1,0.6064333
,219,1,2,1.0
,219,2,0,0.6185543
,219,3,0,0.86618245
,220,0,1,0.60799426
,220,1,0,0.9423456
,220,2,3,1.0
,220,3,1,0.57725304
,221,0,1,0.673247
,221,1,3,1.0
,221,2,1,0.6743762
,221,3,0,0.5490026
,222,0,1,0.6111769
,222,1,0,0.9147896
,222,2,1,0.6003231
,222,3,3,1.0
,223,0,1,0.6731813
,223,1,3,1.0
,223,2,0,0.58932143
,223,3,1,0.6653036
,224,0,1,0.60946274
,224,1,0,0.8093615
,224,2,2,1.0
,224,3,0,0.61548907
,225,0,1,0.6082566
,225,1,1,0.5893439
,225,2,0,0.95207757
,225,3,3,1.0
,226,0,1,0.6766678
,226,1,1,0.67630225
,226,2,2,1.0
,226,3,0,0.59555703
,227,0,1,0.66841793
,227,1,1,0.6777127
,227,2,0,0.6497709
,227,3,2,1.0
,228,0,0,0.6154043
,228,1,1,0.6091769
,228,2,3,0.65984994
,228,3,0,0.8709098
,229,0,3,1.0
,229,1,1,0.5986521
,229,2,0,0.8275539
,229,3,0,0.6424764
,230,0,1,0.67679495
,230,1,0,0.5508402
,230,2,1,0.65846336
,230,3,3,1.0
,231,0,1,0.6764411
,231,1,3,1.0
,231,2,1,0.6757362
,231,3,0,0.587189
,232,0,1,0.6096419
,232,1,0,0.91382855
,232,2,1,0.6096109
,232,3,2,1.0
,233,0,1,0.60590214
,233,1,3,1.0
,233,2,1,0.60592145
,233,3,0,0.95032704
,234,0,1,0.6058662
,234,1,0,0.9138536
,234,2,1,0.60632706
,234,3,2,1.0
,235,0,1,0.5955589
,235,1,3,1.0
,235,2,1,0.60574275
,235,3,0,0.9417499
,236,0,0,0.61927694
,236,1,0,0.8161695
,236,2,1,0.6055893
,236,3,3,1.0
,237,0,3,1.0
,237,1,0,0.63755363
,237,2,1,0.6055569
,237,3,0,0.8172717
,238,0,0,0.80971634
,238,1,3,1.0
,238,2,1,0.6055571
,238,3,0,0.6755084
,239,0,1,0.5874642
,239,1,0,0.92622674
,239,2,1,0.60627013
,239,3,2,1.0
,240,0,1,0.6050337
,240,1,2,1.0
,240,2,1,0.6063446
,240,3,0,0.94164973
,241,0,1,0.59552217
,241,1,0,0.94174975
,241,2,1,0.6057452
,241,3,3,1.0
,242,0,0,0.6192802
,242,1,3,1.0
,242,2,1,0.6055968
,242,3,0,0.81000656
,243,0,3,1.0
,243,1,0,0.91397727
,243,2,1,0.6056799
,243,3,1,0.57654274
,244,0,0,0.8172625
,244,1,3,1.0
,244,2,1,0.6055595
,244,3,0,0.6201211
,245,0,0,0.6754937
,245,1,0,0.8161741
,245,2,1,0.60500723
,245,3,3,1.0
,246,0,2,1.0
,246,1,0,0.63702536
,246,2,1,0.5941503
,246,3,0,0.8095141
,247,0,0,0.87188333
,247,1,3,1.0
,247,2,0,0.6581055
,247,3,1,0.5867514
,248,0,0,0.6763668
,248,1,0,0.8160436
,248,2,2,1.0
,248,3,1,0.60532933
,249,0,2,0.97516185
,249,1,0,0.63951683
,249,2,0,0.86494476
,249,3,1,0.6083542
,250,0,0,0.674007
,250,1,3,1.0
,250,2,1,0.65500015
,250,3,1,0.67324895
,251,0,2,1.0
,251,1,0,0.9138257
,251,2,1,0.60822666
,251,3,1,0.6095109
,252,0,0,0.9417499
,252,1,3,1.0
,252,2,1,0.5956671
,252,3,1,0.605888
,253,0,3,1.0
,253,1,0,0.80970883
,253,2,0,0.61927396
,253,3,1,0.60560393
,254,0,0,0.9139773
,254,1,1,0.5868862
,254,2,3,1.0
,254,3,1,0.60569406
,255,0,3,1.0
,255,1,1,0.60486805
,255,2,0,0.91397285
,255,3,1,0.6057208
,256,0,0,0.92631865
,256,1,1,0.60567534
,256,2,3,1.0
,256,3,1,0.6057383
,257,0,2,0.9998964
,257,1,1,0.605788
,257,2,0,0.9262174
,257,3,1,0.6063293
,258,0,0,0.9502177
,258,1,1,0.59441686
,258,2,2,1.0
,258,3,1,0.60634744
,259,0,2,0.99792147
,259,1,0,0.6575595
,259,2,0,0.8660314
,259,3,1,0.6061627
,260,0,0,0.9416013
,260,1,2,1.0
,260,2,1,0.5849252
,260,3,1,0.6058249
,261,0,3,1.0
,261,1,0,0.94174975
,261,2,1,0.6047745
,261,3,1,0.5955577
,262,0,0,0.8161695
,262,1,3,1.0
,262,2,1,0.6055497
,262,3,0,0.61927706
,263,0,0,0.6375558
,263,1,0,0.80965114
,263,2,1,0.6056502
,263,3,3,1.0
,264,0,3,1.0
,264,1,1,0.5892324
