iter,t,j,evidence_class,evidence_is_onehot
,1255,0,0,True
,1255,1,0,True
,1255,2,0,True
,1255,3,0,True
,1256,0,0,True
,1256,1,0,True
,1256,2,0,True
,1256,3,0,True
,1257,0,0,True
,1257,1,0,True
,1257,2,0,True
,1257,3,0,True
,1258,0,0,True
,1258,1,0,True
,1258,2,0,True
,1258,3,0,True
,1259,0,0,True
,1259,1,0,True
,1259,2,0,True
,1259,3,0,True
,1260,0,0,True
,1260,1,0,True
,1260,2,0,True
,1260,3,0,True
,1261,0,0,True
,1261,1,0,True
,1261,2,0,True
,1261,3,0,True
,1262,0,0,True
,1262,1,0,True
,1262,2,0,True
,1262,3,0,True
,1263,0,0,True
,1263,1,0,True
,1263,2,0,True
,1263,3,0,True
,1264,0,0,True
,1264,1,0,True
,1264,2,0,True
,1264,3,0,True
,1265,0,0,True
,1265,1,0,True
,1265,2,0,True
,1265,3,0,True
,1266,0,0,True
,1266,1,0,True
,1266,2,3,True
,1266,3,0,True
,1267,0,0,True
,1267,1,0,True
,1267,2,0,True
,1267,3,0,True
,1268,0,0,True
,1268,1,0,True
,1268,2,0,True
,1268,3,0,True
,1269,0,0,True
,1269,1,0,True
,1269,2,0,True
,1269,3,0,True
,1270,0,0,True
,1270,1,0,True
,1270,2,0,True
,1270,3,0,True
,1271,0,0,True
,1271,1,0,True
,1271,2,0,True
,1271,3,0,True
,1272,0,0,True
,1272,1,0,True
,1272,2,0,True
,1272,3,0,True
,1273,0,0,True
,1273,1,0,True
,1273,2,0,True
,1273,3,0,True
,1274,0,0,True
,1274,1,0,True
,1274,2,0,True
,1274,3,0,True
,1275,0,0,True
,1275,1,0,True
,1275,2,0,True
,1275,3,0,True
,1276,0,0,True
,1276,1,0,True
,1276,2,0,True
,1276,3,0,True
,1277,0,0,True
,1277,1,0,True
,1277,2,0,True
,1277,3,0,True
,1278,0,0,True
,1278,1,0,True
,1278,2,0,True
,1278,3,0,True
,1279,0,0,True
,1279,1,0,True
,1279,2,0,True
,1279,3,0,True
,1280,0,0,True
,1280,1,0,True
,1280,2,0,True
,1280,3,0,True
,1281,0,0,True
,1281,1,0,True
,1281,2,0,True
,1281,3,0,True
,1282,0,0,True
,1282,1,0,True
,1282,2,0,True
,1282,3,0,True
,1283,0,0,True
,1283,1,0,True
,1283,2,0,True
,1283,3,0,True
,1284,0,0,True
,1284,1,0,True
,1284,2,0,True
,1284,3,0,True
,1285,0,0,True
,1285,1,0,True
,1285,2,0,True
,1285,3,0,True
,1286,0,0,True
,1286,1,0,True
,1286,2,0,True
,1286,3,0,True
,1287,0,0,True
,1287,1,0,True
,1287,2,0,True
,1287,3,0,True
,1288,0,0,True
,1288,1,0,True
,1288,2,0,True
,1288,3,0,True
,1289,0,0,True
,1289,1,0,True
,1289,2,0,True
,1289,3,0,True
,1290,0,0,True
,1290,1,0,True
,1290,2,0,True
,1290,3,0,True
,1291,0,0,True
,1291,1,0,True
,1291,2,0,True
,1291,3,0,True
,1292,0,0,True
,1292,1,0,True
,1292,2,0,True
,1292,3,0,True
,1293,0,0,True
,1293,1,0,True
,1293,2,0,True
,1293,3,0,True
,1294,0,0,True
,1294,1,0,True
,1294,2,0,True
,1294,3,0,True
,1295,0,0,True
,1295,1,0,True
,1295,2,0,True
,1295,3,0,True
,1296,0,0,True
,1296,1,0,True
,1296,2,0,True
,1296,3,0,True
,1297,0,0,True
,1297,1,0,True
,1297,2,0,True
,1297,3,0,True
,1298,0,0,True
,1298,1,0,True
,1298,2,0,True
,1298,3,0,True
,1299,0,0,True
,1299,1,0,True
,1299,2,0,True
,1299,3,0,True
,1300,0,0,True
,1300,1,0,True
,1300,2,0,True
,1300,3,0,True
,1301,0,0,True
,1301,1,0,True
,1301,2,0,True
,1301,3,0,True
,1302,0,0,True
,1302,1,0,True
,1302,2,0,True
,1302,3,0,True
,1303,0,0,True
,1303,1,0,True
,1303,2,0,True
,1303,3,0,True
,1304,0,0,True
,1304,1,0,True
,1304,2,0,True
,1304,3,0,True
,1305,0,0,True
,1305,1,0,True
,1305,2,0,True
,1305,3,0,True
,1306,0,0,True
,1306,1,0,True
,1306,2,0,True
,1306,3,0,True
,1307,0,0,True
,1307,1,0,True
,1307,2,0,True
,1307,3,0,True
,1308,0,0,True
,1308,1,0,True
,1308,2,0,True
,1308,3,0,True
,1309,0,2,True
,1309,1,0,True
,1309,2,0,True
,1309,3,0,True
,1310,0,0,True
,1310,1,2,True
,1310,2,0,True
,1310,3,0,True
,1311,0,0,True
,1311,1,0,True
,1311,2,0,True
,1311,3,0,True
,1312,0,0,True
,1312,1,0,True
,1312,2,0,True
,1312,3,0,True
,1313,0,0,True
,1313,1,0,True
,1313,2,0,True
,1313,3,0,True
,1314,0,0,True
,1314,1,0,True
,1314,2,0,True
,1314,3,0,True
,1315,0,0,True
,1315,1,0,True
,1315,2,0,True
,1315,3,0,True
,1316,0,0,True
,1316,1,0,True
,1316,2,0,True
,1316,3,0,True
,1317,0,0,True
,1317,1,0,True
,1317,2,0,True
,1317,3,0,True
,1318,0,0,True
,1318,1,0,True
,1318,2,0,True
,1318,3,0,True
,1319,0,2,True
,1319,1,0,True
,1319,2,0,True
,1319,3,0,True
,1320,0,0,True
,1320,1,0,True
,1320,2,0,True
,1320,3,0,True
,1321,0,0,True
,1321,1,0,True
,1321,2,0,True
,1321,3,0,True
,1322,0,0,True
,1322,1,0,True
,1322,2,0,True
,1322,3,0,True
,1323,0,0,True
,1323,1,0,True
,1323,2,0,True
,1323,3,0,True
,1324,0,0,True
,1324,1,0,True
,1324,2,0,True
,1324,3,0,True
,1325,0,0,True
,1325,1,0,True
,1325,2,0,True
,1325,3,0,True
,1326,0,0,True
,1326,1,0,True
,1326,2,0,True
,1326,3,0,True
,1327,0,0,True
,1327,1,0,True
,1327,2,0,True
,1327,3,0,True
,1328,0,0,True
,1328,1,0,True
,1328,2,0,True
,1328,3,0,True
,1329,0,0,True
,1329,1,3,True
,1329,2,0,True
,1329,3,0,True
,1330,0,0,True
,1330,1,0,True
,1330,2,0,True
,1330,3,0,True
,1331,0,0,True
,1331,1,0,True
,1331,2,0,True
,1331,3,0,True
,1332,0,0,True
,1332,1,0,True
,1332,2,0,True
,1332,3,0,True
,1333,0,0,True
,1333,1,0,True
,1333,2,0,True
,1333,3,0,True
,1334,0,0,True
,1334,1,0,True
,1334,2,0,True
,1334,3,0,True
,1335,0,0,True
,1335,1,0,True
,1335,2,0,True
,1335,3,0,True
,1336,0,0,True
,1336,1,0,True
,1336,2,0,True
,1336,3,0,True
,1337,0,0,True
,1337,1,0,True
,1337,2,0,True
,1337,3,0,True
,1338,0,0,True
,1338,1,0,True
,1338,2,0,True
,1338,3,0,True
,1339,0,0,True
,1339,1,0,True
,1339,2,0,True
,1339,3,0,True
,1340,0,0,True
,1340,1,0,True
,1340,2,0,True
,1340,3,0,True
,1341,0,0,True
,1341,1,0,True
,1341,2,0,True
,1341,3,0,True
,1342,0,0,True
,1342,1,0,True
,1342,2,0,True
,1342,3,0,True
,1343,0,0,True
,1343,1,0,True
,1343,2,0,True
,1343,3,0,True
,1344,0,0,True
,1344,1,0,True
,1344,2,0,True
,1344,3,0,True
,1345,0,0,True
,1345,1,0,True
,1345,2,0,True
,1345,3,0,True
,1346,0,0,True
,1346,1,0,True
,1346,2,0,True
,1346,3,0,True
,1347,0,0,True
,1347,1,0,True
,1347,2,0,True
,1347,3,0,True
,1348,0,0,True
,1348,1,0,True
,1348,2,0,True
,1348,3,0,True
,1349,0,0,True
,1349,1,0,True
,1349,2,0,True
,1349,3,0,True
,1350,0,0,True
,1350,1,0,True
,1350,2,0,True
,1350,3,0,True
,1351,0,0,True
,1351,1,0,True
,1351,2,3,True
,1351,3,0,True
,1352,0,0,True
,1352,1,0,True
,1352,2,0,True
,1352,3,0,True
,1353,0,0,True
,1353,1,2,True
,1353,2,0,True
,1353,3,0,True
,1354,0,0,True
,1354,1,0,True
,1354,2,0,True
,1354,3,0,True
,1355,0,0,True
,1355,1,0,True
,1355,2,3,True
,1355,3,0,True
,1356,0,0,True
,1356,1,0,True
,1356,2,0,True
,1356,3,0,True
,1357,0,0,True
,1357,1,0,True
,1357,2,2,True
,1357,3,0,True
,1358,0,0,True
,1358,1,0,True
,1358,2,0,True
,1358,3,0,True
,1359,0,0,True
,1359,1,0,True
,1359,2,0,True
,1359,3,0,True
,1360,0,0,True
,1360,1,0,True
,1360,2,0,True
,1360,3,0,True
,1361,0,0,True
,1361,1,0,True
,1361,2,3,True
,1361,3,0,True
,1362,0,0,True
,1362,1,0,True
,1362,2,0,True
,1362,3,0,True
,1363,0,0,True
,1363,1,0,True
,1363,2,0,True
,1363,3,0,True
,1364,0,0,True
,1364,1,0,True
,1364,2,0,True
,1364,3,0,True
,1365,0,0,True
,1365,1,0,True
,1365,2,0,True
,1365,3,0,True
,1366,0,0,True
,1366,1,0,True
,1366,2,0,True
,1366,3,0,True
,1367,0,0,True
,1367,1,0,True
,1367,2,0,True
,1367,3,0,True
,1368,0,0,True
,1368,1,0,True
,1368,2,0,True
,1368,3,0,True
,1369,0,0,True
,1369,1,0,True
,1369,2,0,True
,1369,3,0,True
,1370,0,0,True
,1370,1,2,True
,1370,2,0,True
,1370,3,0,True
,1371,0,0,True
,1371,1,0,True
,1371,2,0,True
,1371,3,0,True
,1372,0,0,True
,1372,1,0,True
,1372,2,0,True
,1372,3,0,True
,1373,0,0,True
,1373,1,0,True
,1373,2,0,True
,1373,3,0,True
,1374,0,0,True
,1374,1,0,True
,1374,2,0,True
,1374,3,0,True
,1375,0,0,True
,1375,1,0,True
,1375,2,0,True
,1375,3,0,True
,1376,0,0,True
,1376,1,0,True
,1376,2,0,True
,1376,3,0,True
,1377,0,0,True
,1377,1,0,True
,1377,2,2,True
,1377,3,0,True
,1378,0,0,True
,1378,1,2,True
,1378,2,0,True
,1378,3,0,True
,1379,0,0,True
,1379,1,0,True
,1379,2,0,True
,1379,3,0,True
,1380,0,0,True
,1380,1,0,True
,1380,2,0,True
,1380,3,0,True
,1381,0,0,True
,1381,1,0,True
,1381,2,0,True
,1381,3,0,True
,1382,0,0,True
,1382,1,0,True
,1382,2,0,True
,1382,3,0,True
,1383,0,0,True
,1383,1,0,True
,1383,2,0,True
,1383,3,0,True
,1384,0,0,True
,1384,1,0,True
,1384,2,0,True
,1384,3,0,True
,1385,0,0,True
,1385,1,0,True
,1385,2,0,True
,1385,3,0,True
,1386,0,0,True
,1386,1,0,True
,1386,2,0,True
,1386,3,0,True
,1387,0,0,True
,1387,1,0,True
,1387,2,0,True
,1387,3,0,True
,1388,0,0,True
,1388,1,0,True
,1388,2,0,True
,1388,3,0,True
,1389,0,0,True
,1389,1,0,True
,1389,2,0,True
,1389,3,0,True
,1390,0,2,True
,1390,1,0,True
,1390,2,0,True
,1390,3,0,True
,1391,0,0,True
,1391,1,2,True
,1391,2,0,True
,1391,3,0,True
,1392,0,0,True
,1392,1,0,True
,1392,2,0,True
,1392,3,0,True
,1393,0,0,True
,1393,1,0,True
,1393,2,0,True
,1393,3,0,True
,1394,0,0,True
,1394,1,0,True
,1394,2,0,True
,1394,3,0,True
,1395,0,2,True
,1395,1,0,True
,1395,2,0,True
,1395,3,0,True
,1396,0,0,True
,1396,1,0,True
,1396,2,0,True
,1396,3,0,True
,1397,0,0,True
,1397,1,0,True
,1397,2,0,True
,1397,3,0,True
,1398,0,0,True
,1398,1,0,True
,1398,2,0,True
,1398,3,0,True
,1399,0,0,True
,1399,1,0,True
,1399,2,0,True
,1399,3,0,True
,1400,0,0,True
,1400,1,0,True
,1400,2,0,True
,1400,3,0,True
,1401,0,0,True
,1401,1,0,True
,1401,2,0,True
,1401,3,0,True
,1402,0,0,True
,1402,1,0,True
,1402,2,0,True
,1402,3,0,True
,1403,0,0,True
,1403,1,0,True
,1403,2,0,True
,1403,3,0,True
,1404,0,0,True
,1404,1,0,True
,1404,2,0,True
,1404,3,0,True
,1405,0,0,True
,1405,1,0,True
,1405,2,0,True
,1405,3,0,True
,1406,0,0,True
,1406,1,0,True
,1406,2,0,True
,1406,3,0,True
,1407,0,0,True
,1407,1,0,True
,1407,2,0,True
,1407,3,0,True
,1408,0,0,True
,1408,1,0,True
,1408,2,0,True
,1408,3,0,True
,1409,0,0,True
,1409,1,0,True
,1409,2,0,True
,1409,3,0,True
,1410,0,0,True
,1410,1,0,True
,1410,2,0,True
,1410,3,0,True
,1411,0,0,True
,1411,1,0,True
,1411,2,0,True
,1411,3,0,True
,1412,0,0,True
,1412,1,0,True
,1412,2,0,True
,1412,3,0,True
,1413,0,2,True
,1413,1,0,True
,1413,2,0,True
,1413,3,0,True
,1414,0,0,True
,1414,1,0,True
,1414,2,2,True
,1414,3,0,True
,1415,0,0,True
,1415,1,0,True
,1415,2,0,True
,1415,3,0,True
,1416,0,2,True
,1416,1,0,True
,1416,2,0,True
,1416,3,0,True
,1417,0,0,True
,1417,1,0,True
,1417,2,0,True
,1417,3,0,True
,1418,0,0,True
,1418,1,0,True
,1418,2,0,True
,1418,3,0,True
,1419,0,0,True
,1419,1,0,True
,1419,2,0,True
,1419,3,0,True
,1420,0,0,True
,1420,1,0,True
,1420,2,0,True
,1420,3,0,True
,1421,0,0,True
,1421,1,0,True
,1421,2,0,True
,1421,3,0,True
,1422,0,0,True
,1422,1,0,True
,1422,2,0,True
,1422,3,0,True
,1423,0,0,True
,1423,1,0,True
,1423,2,2,True
,1423,3,0,True
,1424,0,0,True
,1424,1,0,True
,1424,2,0,True
,1424,3,0,True
,1425,0,3,True
,1425,1,0,True
,1425,2,0,True
,1425,3,0,True
,1426,0,0,True
,1426,1,0,True
,1426,2,1,True
,1426,3,0,True
,1427,0,6,True
,1427,1,0,True
,1427,2,0,True
,1427,3,0,True
,1428,0,0,True
,1428,1,0,True
,1428,2,3,True
,1428,3,0,True
,1429,0,6,True
,1429,1,0,True
,1429,2,0,True
,1429,3,0,True
,1430,0,0,True
,1430,1,0,True
,1430,2,0,True
,1430,3,0,True
,1431,0,4,True
,1431,1,0,True
,1431,2,0,True
,1431,3,0,True
,1432,0,0,True
,1432,1,0,True
,1432,2,0,True
,1432,3,0,True
,1433,0,0,True
,1433,1,0,True
,1433,2,0,True
,1433,3,0,True
,1434,0,0,True
,1434,1,0,True
,1434,2,0,True
,1434,3,0,True
,1435,0,0,True
,1435,1,0,True
,1435,2,4,True
,1435,3,0,True
,1436,0,0,True
,1436,1,3,True
,1436,2,0,True
,1436,3,0,True
,1437,0,3,True
,1437,1,0,True
,1437,2,0,True
,1437,3,0,True
,1438,0,0,True
,1438,1,0,True
,1438,2,3,True
,1438,3,0,True
,1439,0,0,True
,1439,1,0,True
,1439,2,0,True
,1439,3,0,True
,1440,0,0,True
,1440,1,0,True
,1440,2,0,True
,1440,3,2,True
,1441,0,0,True
,1441,1,0,True
,1441,2,2,True
,1441,3,0,True
,1442,0,0,True
,1442,1,0,True
,1442,2,0,True
,1442,3,0,True
,1443,0,0,True
,1443,1,0,True
,1443,2,0,True
,1443,3,0,True
,1444,0,0,True
,1444,1,0,True
,1444,2,0,True
,1444,3,0,True
,1445,0,0,True
,1445,1,0,True
,1445,2,0,True
,1445,3,0,True
,1446,0,0,True
,1446,1,0,True
,1446,2,2,True
,1446,3,0,True
,1447,0,0,True
,1447,1,0,True
,1447,2,0,True
,1447,3,0,True
,1448,0,0,True
,1448,1,0,True
,1448,2,0,True
,1448,3,0,True
,1449,0,0,True
,1449,1,0,True
,1449,2,0,True
,1449,3,0,True
,1450,0,0,True
,1450,1,0,True
,1450,2,2,True
,1450,3,0,True
,1451,0,0,True
,1451,1,0,True
,1451,2,0,True
,1451,3,0,True
,1452,0,0,True
,1452,1,0,True
,1452,2,2,True
,1452,3,0,True
,1453,0,2,True
,1453,1,0,True
,1453,2,0,True
,1453,3,0,True
,1454,0,0,True
,1454,1,0,True
,1454,2,0,True
,1454,3,0,True
,1455,0,2,True
,1455,1,0,True
,1455,2,0,True
,1455,3,0,True
,1456,0,0,True
,1456,1,0,True
,1456,2,0,True
,1456,3,0,True
,1457,0,2,True
,1457,1,0,True
,1457,2,0,True
,1457,3,0,True
,1458,0,0,True
,1458,1,2,True
,1458,2,0,True
,1458,3,0,True
,1459,0,0,True
,1459,1,0,True
,1459,2,0,True
,1459,3,0,True
,1460,0,2,True
,1460,1,0,True
,1460,2,0,True
,1460,3,0,True
,1461,0,0,True
,1461,1,0,True
,1461,2,2,True
,1461,3,0,True
,1462,0,2,True
,1462,1,0,True
,1462,2,0,True
,1462,3,0,True
,1463,0,0,True
,1463,1,0,True
,1463,2,0,True
,1463,3,0,True
,1464,0,0,True
,1464,1,0,True
,1464,2,0,True
,1464,3,0,True
,1465,0,0,True
,1465,1,0,True
,1465,2,0,True
,1465,3,0,True
,1466,0,0,True
,1466,1,0,True
,1466,2,0,True
,1466,3,0,True
,1467,0,0,True
,1467,1,0,True
,1467,2,0,True
,1467,3,0,True
,1468,0,0,True
,1468,1,0,True
,1468,2,0,True
,1468,3,0,True
,1469,0,2,True
,1469,1,0,True
,1469,2,0,True
,1469,3,0,True
,1470,0,0,True
,1470,1,0,True
,1470,2,0,True
,1470,3,0,True
,1471,0,0,True
,1471,1,0,True
,1471,2,0,True
,1471,3,0,True
,1472,0,0,True
,1472,1,0,True
,1472,2,0,True
,1472,3,0,True
,1473,0,0,True
,1473,1,0,True
,1473,2,0,True
,1473,3,0,True
,1474,0,0,True
,1474,1,0,True
,1474,2,0,True
,1474,3,0,True
,1475,0,0,True
,1475,1,0,True
,1475,2,0,True
,1475,3,0,True
,1476,0,0,True
,1476,1,0,True
,1476,2,0,True
,1476,3,0,True
,1477,0,0,True
,1477,1,0,True
,1477,2,1,True
,1477,3,0,True
,1478,0,0,True
,1478,1,0,True
,1478,2,0,True
,1478,3,0,True
,1479,0,0,True
,1479,1,0,True
,1479,2,1,True
,1479,3,0,True
,1480,0,0,True
,1480,1,0,True
,1480,2,0,True
,1480,3,1,True
,1481,0,0,True
,1481,1,0,True
,1481,2,0,True
,1481,3,0,True
,1482,0,0,True
,1482,1,0,True
,1482,2,0,True
,1482,3,0,True
,1483,0,0,True
,1483,1,0,True
,1483,2,0,True
,1483,3,0,True
,1484,0,0,True
,1484,1,0,True
,1484,2,0,True
,1484,3,0,True
,1485,0,0,True
,1485,1,0,True
,1485,2,0,True
,1485,3,0,True
,1486,0,0,True
,1486,1,0,True
,1486,2,0,True
,1486,3,0,True
,1487,0,0,True
,1487,1,0,True
,1487,2,0,True
,1487,3,0,True
,1488,0,0,True
,1488,1,0,True
,1488,2,0,True
,1488,3,0,True
,1489,0,0,True
,1489,1,0,True
,1489,2,0,True
,1489,3,0,True
,1490,0,0,True
,1490,1,0,True
,1490,2,0,True
,1490,3,0,True
,1491,0,0,True
,1491,1,0,True
,1491,2,0,True
,1491,3,0,True
,1492,0,0,True
,1492,1,0,True
,1492,2,0,True
,1492,3,0,True
,1493,0,0,True
,1493,1,0,True
,1493,2,0,True
,1493,3,0,True
,1494,0,0,True
,1494,1,0,True
,1494,2,0,True
,1494,3,0,True
,1495,0,0,True
,1495,1,0,True
,1495,2,0,True
,1495,3,0,True
,1496,0,2,True
,1496,1,0,True
,1496,2,0,True
,1496,3,0,True
,1497,0,0,True
,1497,1,0,True
,1497,2,0,True
,1497,3,0,True
,1498,0,0,True
,1498,1,0,True
,1498,2,0,True
,1498,3,0,True
,1499,0,0,True
,1499,1,0,True
,1499,2,0,True
,1499,3,0,True
,1500,0,0,True
,1500,1,0,True
,1500,2,0,True
,1500,3,3,True
,1501,0,0,True
,1501,1,0,True
,1501,2,0,True
,1501,3,0,True
,1502,0,0,True
,1502,1,0,True
,1502,2,4,True
,1502,3,0,True
,1503,0,0,True
,1503,1,0,True
,1503,2,0,True
,1503,3,0,True
,1504,0,0,True
,1504,1,0,True
,1504,2,0,True
,1504,3,0,True
,1505,0,0,True
,1505,1,0,True
,1505,2,0,True
,1505,3,0,True
,1506,0,0,True
,1506,1,0,True
,1506,2,0,True
,1506,3,0,True
,1507,0,0,True
,1507,1,0,True
,1507,2,0,True
,1507,3,0,True
,1508,0,0,True
,1508,1,0,True
,1508,2,0,True
,1508,3,0,True
,1509,0,0,True
,1509,1,0,True
,1509,2,0,True
,1509,3,0,True
,1510,0,0,True
,1510,1,0,True
,1510,2,0,True
,1510,3,4,True
,1511,0,0,True
,1511,1,0,True
,1511,2,0,True
,1511,3,0,True
,1512,0,0,True
,1512,1,0,True
,1512,2,0,True
,1512,3,0,True
,1513,0,0,True
,1513,1,0,True
,1513,2,0,True
,1513,3,0,True
,1514,0,0,True
,1514,1,0,True
,1514,2,0,True
,1514,3,3,True
,1515,0,0,True
,1515,1,0,True
,1515,2,0,True
,1515,3,0,True
,1516,0,0,True
,1516,1,0,True
,1516,2,0,True
,1516,3,0,True
,1517,0,0,True
,1517,1,0,True
,1517,2,0,True
,1517,3,0,True
,1518,0,0,True
,1518,1,0,True
,1518,2,0,True
,1518,3,0,True
,1519,0,1,True
,1519,1,0,True
,1519,2,0,True
,1519,3,0,True
,1520,0,0,True
,1520,1,0,True
,1520,2,0,True
,1520,3,1,True
,1521,0,1,True
,1521,1,0,True
,1521,2,0,True
,1521,3,0,True
,1522,0,0,True
,1522,1,0,True
,1522,2,0,True
,1522,3,2,True
,1523,0,0,True
,1523,1,0,True
,1523,2,0,True
,1523,3,0,True
,1524,0,0,True
,1524,1,0,True
,1524,2,0,True
,1524,3,0,True
,1525,0,0,True
,1525,1,0,True
,1525,2,0,True
,1525,3,0,True
,1526,0,0,True
,1526,1,0,True
,1526,2,0,True
,1526,3,2,True
,1527,0,0,True
,1527,1,0,True
,1527,2,0,True
,1527,3,0,True
,1528,0,0,True
,1528,1,0,True
,1528,2,0,True
,1528,3,0,True
,1529,0,0,True
,1529,1,0,True
,1529,2,0,True
,1529,3,0,True
,1530,0,0,True
,1530,1,0,True
,1530,2,0,True
,1530,3,0,True
,1531,0,0,True
,1531,1,0,True
,1531,2,0,True
,1531,3,0,True
,1532,0,0,True
,1532,1,0,True
,1532,2,0,True
,1532,3,0,True
,1533,0,0,True
,1533,1,0,True
,1533,2,0,True
,1533,3,0,True
,1534,0,0,True
,1534,1,0,True
,1534,2,0,True
,1534,3,0,True
,1535,0,0,True
,1535,1,0,True
,1535,2,0,True
,1535,3,0,True
,1536,0,0,True
,1536,1,0,True
,1536,2,0,True
,1536,3,0,True
,1537,0,0,True
,1537,1,0,True
,1537,2,0,True
,1537,3,0,True
,1538,0,0,True
,1538,1,0,True
,1538,2,0,True
,1538,3,0,True
,1539,0,0,True
,1539,1,0,True
,1539,2,0,True
,1539,3,0,True
,1540,0,0,True
,1540,1,0,True
,1540,2,0,True
,1540,3,3,True
,1541,0,0,True
,1541,1,0,True
,1541,2,0,True
,1541,3,0,True
,1542,0,0,True
,1542,1,0,True
,1542,2,0,True
,1542,3,0,True
,1543,0,0,True
,1543,1,0,True
,1543,2,0,True
,1543,3,0,True
,1544,0,0,True
,1544,1,0,True
,1544,2,0,True
,1544,3,0,True
,1545,0,0,True
,1545,1,0,True
,1545,2,0,True
,1545,3,0,True
,1546,0,0,True
,1546,1,0,True
,1546,2,0,True
,1546,3,0,True
,1547,0,0,True
,1547,1,0,True
,1547,2,0,True
,1547,3,0,True
,1548,0,0,True
,1548,1,0,True
,1548,2,0,True
,1548,3,0,True
,1549,0,0,True
,1549,1,0,True
,1549,2,0,True
,1549,3,0,True
,1550,0,0,True
,1550,1,0,True
,1550,2,0,True
,1550,3,0,True
,1551,0,0,True
,1551,1,0,True
,1551,2,0,True
,1551,3,0,True
,1552,0,0,True
,1552,1,0,True
,1552,2,0,True
,1552,3,0,True
,1553,0,0,True
,1553,1,0,True
,1553,2,0,True
,1553,3,0,True
,1554,0,0,True
,1554,1,0,True
,1554,2,0,True
,1554,3,0,True
,1555,0,0,True
,1555,1,0,True
,1555,2,0,True
,1555,3,0,True
,1556,0,0,True
,1556,1,0,True
,1556,2,0,True
,1556,3,0,True
,1557,0,0,True
,1557,1,0,True
,1557,2,0,True
,1557,3,0,True
,1558,0,0,True
,1558,1,0,True
,1558,2,0,True
,1558,3,0,True
,1559,0,0,True
,1559,1,0,True
,1559,2,0,True
,1559,3,0,True
,1560,0,0,True
,1560,1,0,True
,1560,2,0,True
,1560,3,0,True
,1561,0,0,True
,1561,1,0,True
,1561,2,0,True
,1561,3,0,True
,1562,0,0,True
,1562,1,0,True
,1562,2,0,True
,1562,3,0,True
,1563,0,0,True
,1563,1,0,True
,1563,2,0,True
,1563,3,0,True
,1564,0,0,True
,1564,1,0,True
,1564,2,0,True
,1564,3,0,True
,1565,0,0,True
,1565,1,0,True
,1565,2,0,True
,1565,3,0,True
,1566,0,0,True
,1566,1,0,True
,1566,2,0,True
,1566,3,0,True
,1567,0,0,True
,1567,1,0,True
,1567,2,0,True
,1567,3,0,True
,1568,0,0,True
,1568,1,0,True
,1568,2,0,True
,1568,3,0,True
,1569,0,0,True
,1569,1,0,True
,1569,2,0,True
,1569,3,0,True
,1570,0,0,True
,1570,1,0,True
,1570,2,0,True
,1570,3,0,True
,1571,0,0,True
,1571,1,0,True
,1571,2,0,True
,1571,3,0,True
,1572,0,0,True
,1572,1,0,True
,1572,2,0,True
,1572,3,0,True
,1573,0,0,True
,1573,1,0,True
,1573,2,0,True
,1573,3,0,True
,1574,0,0,True
,1574,1,0,True
,1574,2,0,True
,1574,3,0,True
,1575,0,0,True
,1575,1,0,True
,1575,2,0,True
,1575,3,0,True
,1576,0,0,True
,1576,1,0,True
,1576,2,0,True
,1576,3,0,True
,1577,0,0,True
,1577,1,0,True
,1577,2,0,True
,1577,3,0,True
,1578,0,0,True
,1578,1,0,True
,1578,2,0,True
,1578,3,0,True
,1579,0,0,True
,1579,1,0,True
,1579,2,0,True
,1579,3,0,True
,1580,0,0,True
,1580,1,0,True
,1580,2,0,True
,1580,3,0,True
,1581,0,0,True
,1581,1,0,True
,1581,2,0,True
,1581,3,0,True
,1582,0,0,True
,1582,1,0,True
,1582,2,0,True
,1582,3,0,True
,1583,0,0,True
,1583,1,0,True
,1583,2,0,True
,1583,3,0,True
,1584,0,0,True
,1584,1,0,True
,1584,2,0,True
,1584,3,0,True
,1585,0,0,True
,1585,1,0,True
,1585,2,0,True
,1585,3,0,True
,1586,0,0,True
,1586,1,0,True
,1586,2,0,True
,1586,3,0,True
,1587,0,0,True
,1587,1,0,True
,1587,2,0,True
,1587,3,0,True
,1588,0,0,True
,1588,1,0,True
,1588,2,0,True
,1588,3,0,True
,1589,0,0,True
,1589,1,0,True
,1589,2,0,True
,1589,3,0,True
,1590,0,0,True
,1590,1,0,True
,1590,2,0,True
,1590,3,0,True
,1591,0,0,True
,1591,1,0,True
,1591,2,0,True
,1591,3,0,True
,1592,0,0,True
,1592,1,0,True
,1592,2,0,True
,1592,3,0,True
,1593,0,0,True
,1593,1,0,True
,1593,2,0,True
,1593,3,0,True
,1594,0,0,True
,1594,1,0,True
,1594,2,2,True
,1594,3,0,True
,1595,0,0,True
,1595,1,0,True
,1595,2,0,True
,1595,3,0,True
,1596,0,0,True
,1596,1,0,True
,1596,2,0,True
,1596,3,0,True
,1597,0,0,True
,1597,1,0,True
,1597,2,0,True
,1597,3,0,True
,1598,0,0,True
,1598,1,0,True
,1598,2,0,True
,1598,3,0,True
,1599,0,0,True
,1599,1,0,True
,1599,2,0,True
,1599,3,2,True
,1600,0,0,True
,1600,1,0,True
,1600,2,0,True
,1600,3,0,True
,1601,0,0,True
,1601,1,0,True
,1601,2,0,True
,1601,3,0,True
,1602,0,0,True
,1602,1,0,True
,1602,2,2,True
,1602,3,0,True
,1603,0,0,True
,1603,1,0,True
,1603,2,0,True
,1603,3,2,True
,1604,0,2,True
